Date,Review,Score
/profiles/9XluBzSM6f1DUwZTqgSGoibRu8A,A favorite as a kid.,NEUTRAL
/profiles/KKvukqSKks6Ougjf84F9vFkvS4g,"A bit of fluff, but good for what it is",NEUTRAL
/profiles/80qsl1uwqTNkuMbF6gfzNSdMFer,"willow's only trick was pretending to be a magician... though i guess back then, you'd hafta believe anything a midget says for hope he'd lead you to his pot o' gold.",NEUTRAL
/profiles/NX2IW0ukphmxFodhZKFdqIqpibG,Short people make me lol.,NEUTRAL
/profiles/wL6I6gFmvuxdiLYhMaivqHopTVp,"My Favorite line in this film: ""You stupid hag!""",NEUTRAL
/profiles/JBDuq4SvZf4XsVnIKVs4vfAZIbG,"Wondeful movie, I'd love to see this again.",NEUTRAL
/profiles/WYlu84sDzhG9T9MhWdF89SR8iG0,"""You are my sun, my moon, and my stars; without you, my world is in darkness!"" ""It'll put hair on her chest!""-->""We don't WANT hair on her chest, she's a princess!"" How beautiful are the death-dogs! Seriously, watch this shit, it's great. In the sense of, 'oh lol, what the hell?'. LOVE.",NEUTRAL
/profiles/2dvIWouZNhnMi9XIe0igKI1QfxA,"I'm not as obsessed with this movie as some people, but it does still have it's  moments.",NEUTRAL
/profiles/v6VtRpSWMipnH9rhGas6VsAQSWw,this is a pure unreal movie,NEUTRAL
/profiles/ornuD8SJYS9DfNqHe8uaKFZJI6X,George Lucas and Ron howard so it had to be great. I had the biggest crush on Mad Martigan growing up.,NEUTRAL
/profiles/qAWuOWSpyilZHRgHzrI9yIkRFzK,I love Willow it's the greatest movie ever!!!,NEUTRAL
/profiles/AlJu6DSGqfkgTpPf60IY8SKAia4,VAL KILMER. CLASSIC.,NEUTRAL
/profiles/m8XuDzSbZfaQH89SdWuQwIBZuV4,A good movie and the horrible special effects make this movie funnier.,NEUTRAL
/profiles/YkluGeS9qf2mSgJFP1sD4s1Of6o,verry good and funny. My fav. part is (Oh no there a peck and he is pointing an acorn at me),NEUTRAL
/profiles/nxNuDASpvfG6fwLiaPToDidBhAg,I loved the story it was fun to watch,NEUTRAL
/profiles/AlJu6DSGqfkyIpoi6NTYlfKjsaO,"Excellent ideas, though not what it could have been.",NEUTRAL
/profiles/wL6I6etmlfxaILRSMqsvafoXfVD,i watched this movie so much as a kid and was totally in love with Val Kilmer,NEUTRAL
/profiles/qAWuOWSp9flzIRgHzBs9LfkxIz4,One of the most underrated films in history. A great fantasy epic. Val Kilmer's performance is superb as Madmartigan. General Kael is an awesome looking villian. James Horners' score is beautiful. I love this movie. :-),NEUTRAL
/profiles/dQgIeQFmAiLxhzgFDvSk8SXmiKY,this is a cool movie.,NEUTRAL
/profiles/YkluGvH91I2Msg1hP1sDlS1vi6o,I am really not into the whole wizards and warlock type movies. But this is one of my favorite flicks growing up.,NEUTRAL
/profiles/9XwIBNuM6f1LFwvhqaHGgsbdT8X,"Come on, you know you love it",NEUTRAL
/profiles/JBDuqvHvyh49fVLfK2h41iABSbG,if you've seen it youll know it's pretty bad but in an okay way,NEUTRAL
/profiles/1KXueRSxPHpvuxlI6DudQi2zfQz,There are some great quotes from this movie.  It has been much too long since I've seen it last.,NEUTRAL
/profiles/dQgIelumAiLPTzlTDrhkdTXGIKA,One of the most underappreciated movies ever made.,NEUTRAL
/profiles/42KHVbHk8TLGiXnFxeHXgSLGsP4,"Lots of funny, cute moments and lines.",NEUTRAL
/profiles/QDJu6pHmMI0espQsvgSXZSLPs6R,Brilliant... thats how I'd some this film up :P,NEUTRAL
/profiles/YkluGeS9oS2XigBIPyIDRf1vi64,A perfect fantasy adventure!,NEUTRAL
/profiles/AlJu6DSGNSkWipYF6lSY2HKOFag,not bad for he kids to watch,NEUTRAL
/profiles/YkluGeS9qf20Hg8fPMHDJI1BF6n,I love this movie. I used to watch it ALL the time when I was little because my grandma loved it. It reminds me of her and all of the good times I had with her when she was alive. (=,NEUTRAL
/profiles/AlJu6DSGNSkwSpzI60IYbsKQfa8,"HUGE fantasy film of the 80's.  Val Kilmer is dirty and sexy :) and you can't help but feel instantly attached to Willow and his quest.  It's a great mixture of adventure and comedy. So see it, PECK!",NEUTRAL
/profiles/aplurgSyLsKqSrysJGuzxhPOf28,"The high watermark of fantasy films. Excellent storytelling, amazing action pieces, and special effects which still hold up quite well today.",NEUTRAL
/profiles/zWju4psROFjJu6AhJpsWwHNlHmA,"give me a sword, i'll win this war for you!",NEUTRAL
/profiles/9XluBzSMRS1lCweHqnIGZSbRu8g,Passable fantasy flick.,NEUTRAL
/profiles/wLAu6KSmdsxeFL0uMlfvwSokiVe,Val is beautiful... and this is a freakin' awesome movie,NEUTRAL
/profiles/DG2uBxsn6h2NsD9Tz0sveTjLTLa,Fun movie. Rented it to watch with the kids this past week. They didn't like it as much as I did as a kid but it brought back good memories for me and I enjoyed it again.,NEUTRAL
/profiles/nxyIDeupLIGPiw8uaxsoOsdnsAz,Classic 80's fantasy flick filmed near my home in North Wales. A great cast of characters and enjoyable plot make Willow a winner in my eyes.,NEUTRAL
/profiles/ejzIyDuGRSxluqeSGpsgoswRFXK,"""patience, willow.  courage, willow.""  this is a great movie- enchanting visuals, fun/funny and full of adventure!",NEUTRAL
/profiles/JBDuqRsvoS4lTVWsKkI40uAyibZ,"Surprisingly fun fantasy romp.

Must resist urge to call it a ""fun little movie""..",NEUTRAL
/profiles/kOrudPSqaSJ4IoxFbRIx4uQvhDA,One of my faves. Kind of long though. But I like all the fantasy stuff,NEUTRAL
/profiles/ejAiyasGofxYHqZTG4IgJFwXuXW,"One of my favourite films ever. Made in my year of birth, I've been watching it all my life. It has such a familiarity with me and whenever I watch it I feel at home, wherever I am.",NEUTRAL
/profiles/ej0uyXSGesxAFqafGbhgbIw1SXK,Warwick Davis i just love him as Warrick in Star Wars & i love love WILLOW. This is classic & Val Kilmer is so funny just love him!,NEUTRAL
/profiles/1KaIePFx1fpDsxZT6qFdQi2NTQm,"Wonderful fantasy film. Although the effects are showing their age, the cast performances still shine through as brilliant. A good old romp, without things like political correctness to knacker the precedings, and all backed up by a superb musical score (Horner at his best).",NEUTRAL
/profiles/2dvIWouZNhn0T9jhe0igAi1QfxP,"Pretty creepy, but not bad.",NEUTRAL
/profiles/WYJI8euDVFGJf9wiWMS8ZFRYHG2,classic i love this movie,NEUTRAL
/profiles/42KHVKSk0SLqfX4fxpiXKHLmSP2,"Another favorite in my top five. I've loved this movie for as long as I can remember. The cast and story are both great, it's not too scary, and it's just a great fantasy film.",NEUTRAL
/profiles/qAkIOBFp9flZHRgHzBs9zukzTze,Always love this movie. Some great lines for a family film.,NEUTRAL
/profiles/DG2uB9SnWS2BSDRhzdhvdijwsL9,The greatest movie ever made,NEUTRAL
/profiles/YkluGeS9oS2MsgJFPlhDPF1jH64,one of the few movies I remember actually standing in line and paying for with my own money back in the day.  It didn't dissapoint then and it still delivers today. One of the best movies ever.,NEUTRAL
/profiles/0x6umdsAXSZmFnyTpMu6nF4rheQ,i remember this movie traumatizing me as a young child....don't know why,NEUTRAL
/profiles/aplur1sykFKnfrRSJmizmsPOf28,"Warwick Davis is amazing, I don't care what you say this man should have been huge.  Val Kilmer is doing his best Han Solo impersonation in this movie.",NEUTRAL
/profiles/DG2uB9Sn1s2PfDRhz8fvnIjzfLl,A kids classic. You really cannot dislike this film. Its fun to watch as an adult and will keep the kids quiet for ages.,NEUTRAL
/profiles/yr2IYZFjdhK9IzPhPdSqkiABTjy,A fantasy that has yet cease to move me.  What a fantastic film! Great way to some up the 80s.   Most often it is the obscure film that carriers the most meaning.  Great gem that is often overlooked!,NEUTRAL
/profiles/wL6I6etmeSxRfLdIMeTvwSojsVL,Mad mortigan!! and willow. and the freekin trolls.,NEUTRAL
/profiles/jk8uG0HpkfAGHjyTdwfnRSBkH0z,"Under no circumstances will ever Love this baby.....oh, give er ere!",NEUTRAL
/profiles/KKJIkaFKaI6efgjf81H91IkMI42,"peck, peck, peck, peck, peck, peck, PECK!",NEUTRAL
/profiles/yr2IYZFjoiK0SzkFPGIqJfAguj0,Haven't seen it in forever but I remember loving it when I was little,NEUTRAL
/profiles/aplurgSyLsKQTrBuJmiz0fPmS2b,"love this movie- It brings back such good memories. Such a classic and really well done. For those of you that know it word for word- here's the intro to get you started.. ""It is a time of dread...""",NEUTRAL
/profiles/ej0uyXSGesxluqZTGYTgbIw2iXY,One of my all time favorites.,NEUTRAL
/profiles/DG2uB9Sn1s2YiDVszdhv6Hj2uLg,"I can barely remember this film, but I think it was ok - Baby Aurora??",NEUTRAL
/profiles/GPDu0auKjSe6h8eswkFMXFKbie9,"freaking awesome, that is all",NEUTRAL
/profiles/m8AID6ubMiaZh86hdxiQzfB9HV4,I loved this movie growing up.,NEUTRAL
/profiles/dQgIelumWTL2uz2HD0FklhX1hKJ,I was forced to watch this one. It may have been ok back in the day but right now...terrible!,NEUTRAL
/profiles/m8XuDaHbMia0i8Gid1TQ6SBlhVW,it was realy late at night and i was in the hospitle so i watched it it wasent to bad,NEUTRAL
/profiles/ap6IrqIyLsKnfreiJaHzRTPkT2p,Very good movie with an intriguing plot.,NEUTRAL
/profiles/GPDu0lHKvie6h8NTwDiMdhKpfe8,I liked this as a kid,NEUTRAL
/profiles/ornuDmsJos9DfNOFeXTaXuZ2f61,"OMG, this is one of my favorite 80's movies. Warwick Davis and Val Kilmer kicked ass in this movie.",NEUTRAL
/profiles/bJKuaNHl1iMgiB9sGnHvYi0xFbL,whata great movie...in the vein of legend...not quite achieveing legend's greatness...but still blew me away!,NEUTRAL
/profiles/42LCVBik1ILysXLTxQsXZfLGsPV,"Stunning fantasy adventure captivated me as a child and it still does today. Warwick Davis is wonderful in a performance that, unsurprisingly, outdoes his work in the LEPRECHAUN series. Kilmer, Whalley and Marsh provide ample support, cinematography is lovely and Horner's score is breathtaking.",NEUTRAL
/profiles/GPDu0auKxhenF8ziwnTMliKVTek,Come on now what Star Wars fan doesn't love this movie.  I think it is Val Kilmer's second best role next to his turn as Doc Holliday in Tombstone.,NEUTRAL
/profiles/AlJu6LHGjhkgTpYF6BHYbsKrTa4,I don't remember thinking this film was amazing.,NEUTRAL
/profiles/m8XuDaHbMiaks8JfdNSQ2TBlhVK,"Lapsuuden videokasetteja, mulla oli tää niinä kasetti-kirja-setteinä, jos muistatte. Täytyis yhdentyä tämänkin kanssa uudestaan.",NEUTRAL
/profiles/GPdI04sKDsenF8eswdHM9uKmuek,"So fun, so 80's, so Val Kilmer.",NEUTRAL
/profiles/9XwIBPFMzu1AuwLSqysGoibAh8A,ahahaah. if you know me..you know i love it.,NEUTRAL
/profiles/aplurgSyLsKnfrwIJjfzmsPzI2p,One of the all time best fantasy films,NEUTRAL
/profiles/WYlu8bSD2HGgu9JSWdF8eIRyfGQ,Another of my fav's when I was lil... still one of my fav's today,NEUTRAL
/profiles/0xpImWuAoTZmFnrhpQT6Xh4aTe9,this ruled when i was 10. i am assuming it still does,NEUTRAL
/profiles/dQgIeQFm8FLrIznfDvSkJFXmiK8,"When it's done well, culling from various myths and stories throughout the ages is called ""homage""; when it's done poorly, as it is here, it's called ""stealing"".

There's not a single original idea in the film. It's a sloppy patchwork of a fantasy movie.",NEUTRAL
/profiles/2dNuWXsZRIn9u9VFemTgAi1rHxO,This is one of my favorite movies,NEUTRAL
/profiles/2dvIWouZpfnzS94He0igMF1xIxR,Finishes in North Wales :),NEUTRAL
/profiles/x9juV8SOBHNDhrvsyWsw9IW4Tjk,whoa! A blast from my childhood!,NEUTRAL
/profiles/bJKuaNHl1iMqsBKHGaivzs0yTbW,Loving this film abit too much!!!!!,NEUTRAL
/profiles/orRIDduJQi9ySN4he8ua2hZ1S6l,i love val kilmer in this movie! by far one of warwick davis' best as well...,NEUTRAL
/profiles/zWju4mSRvsjyf6asJgSWNsNMFmZ,"Apparently this one gets a bad wrap these days, but I still think  it's great.",NEUTRAL
/profiles/wLAu6KSmdsxbsLBFMRhvpuoVFVz,"I don't know why, but this is a movie I just have to watch over and over again. It always make's me feel good.",NEUTRAL
/profiles/bJKuazSl0sMQSBXSGwhvrT0yTbn,This movie was a toss up between boring and downright angering,NEUTRAL
/profiles/x9juV8SOqsN8SrvsykiwVhWKHjb,have to love this film..not only val kilmer looking very hot but those lovely little bobbins are so cute,NEUTRAL
/profiles/JBDuqvHvWs4lTVvhK2h4QHAyibD,Awww what childhood was complete without Willow!?,NEUTRAL
/profiles/YkluGeS9Ds21fgGSPMHDPF1Qu68,"loved this movie..Val Kilmer is a babe..Fav line..""I stole da baby, from a stupid Diakiny, while taking a Peepee"" lol",NEUTRAL
/profiles/2dNuWXsZNhnDI9VFemTgAi14TxJ,"If the acting and dialogue wasn't so awful, this could've been a great film. Stunning natural landscapes and awesome sets; The visual aspect of Lord of the Rings owes ALOT to this movie, which uses real 'hobbits' instead of CGI (I guess this explains some of the acting, i.e. not many talented dwarf actors out there).",NEUTRAL
/profiles/lx6uYRSgNsqnsvQTjws8whPBSop,ONE OF THE GREATEST MOVIES EVER CREATED!!!!!!!!,NEUTRAL
/profiles/YkRIGRF9wh2MsgDHPViD4s1vi6n,O yea...remember to love it from child memories. A live-action cartoonlike (Minish'= from small to mini size) fairytale.,NEUTRAL
/profiles/AlJu6LHGyTk1fpOh6qhY8SKbHaR,I haven't seen this movie since I was a kid but I loved it then... I see it now and it probably wasn't all that good.  But decent adventures like this are few and far between.,NEUTRAL
/profiles/wLAu6KSmdsxGSLdIMDuvQIoVFVz,I think I've named a rabbit after every character in this movie at one time or another. What's not to love...it hs everything?!,NEUTRAL
/profiles/dQgIeQFmGSL6fzgFDjfkaIXrsKw,"Incredible movie. One of the most engaging movies I've ever watched - and I actually cared about what happened to everyone throughout the film. Additionally, this boasts one of the greatest scores of all time, courtesy of James Horner (Braveheart, Titantic, etc.). Good stuff.",NEUTRAL
/profiles/ZOlunbSKDHmghadsN6fXNI0VSDj,One of my favorites as a kid.  Val Kilmer is awesome.  Sweet 80's special effects.,NEUTRAL
/profiles/AlJu6DSGBskospzI6lSYnFKrTa6,"""tu es ma lune sorcha!!"" gÃ©nial ce film avec un excellent val kilmer",NEUTRAL
/profiles/ejzIyDuGxFxJiqafGpsgPTwpfXY,"Some of the dialog could have used a little work but the special effects were FAR ahead of their time!  Best moment of the film: when Joanne Whalley says to Val Kilmer, ""You might find that difficult, slave, while I'm up here and you're down there.""  Oh, Joanne Whalley!  RRRRRRAAAAOW!!!",NEUTRAL
/profiles/GPdI04sKDseDI8rfwehMXFKpfeR,A thrilling and beautiful fantasy film.,NEUTRAL
/profiles/2dNuWXsZgunkF9vferSgah1YSxG,Doesn't hold up after all the years and after Lord of the Rings particularly.,NEUTRAL
/profiles/ZOlunbSKDHmghaeTNQIXWH0rHDM,"Another childhood fave, loved this movie to no end.",NEUTRAL
/profiles/GPDu0lHK1feAs8WhwkFMaTKRIea,"la fui a ver al cine, no puedo decir nada mas que INCREIBLE.",NEUTRAL
/profiles/m8XuD9sbmsagI8pIdKIQeHBLsVm,"A classic that everyone remembers from childhood, still a great film !",NEUTRAL
/profiles/pZjuMzHk0Sp6SyKflyHpJs0OhRx,One of my all time favorite movies. I could watch it over and over again. I saw it in the theater with my dad when I was six.,NEUTRAL
/profiles/AlJu64sGDukBupYF64iY2HKbHaQ,"I never wanted to see this film, but when I watched it I loved it.",NEUTRAL
/profiles/9XluBzSMpH1lCw8iqnIG0IbdT8B,The scene with the transforming pigs scares the crap out of me every time.,NEUTRAL
/profiles/ornuDmsJQi94iNyueXTaXuZJI6Z,Good..different..but good,NEUTRAL
/profiles/lxBfYwfgNsqaivZsjlI8vsPOTor,I LOVE THIS SINCE I WAS LITTLE....,NEUTRAL
/profiles/1KXueRSxPHpvuxZT6NTd9h20hQz,Hate this movie and hope i never have to watch it again.,NEUTRAL
/profiles/pZjuMzHkLfp6SyAslbhpJs0OhR8,classic but not very good.,NEUTRAL
/profiles/ZOlunOHKJFmDsawHN8HXnh0QsD8,there really are not enough films starring dwafs.,NEUTRAL
/profiles/YkluGzs9KH2OcgGSPViDph1vi6b,"I fell in love with this movie as a child.  It has its cheesy moments, but on the whole it is a fantastic foray into fantasy.",NEUTRAL
/profiles/qAkIOBFpzSlwiRLszvT90SkzTzw,I use to watch this allllll the time when I was a kid mostly because it was one of the few movies I owned.,NEUTRAL
/profiles/QDXi6lsmgi0WSpOfvesXxHLeh6Y,hehehehehehe willow rocks,NEUTRAL
/profiles/m8XuDzSbkHagI8qFdZHQzfBdiVW,Another childhood film...lv it!,NEUTRAL
/profiles/x9juVWHONTNvfrdSydIwpsWxSj1,"I love Val Kilmer - I used to watch this movie, then rewind the VHS tape and watch it again immediately, over and over in the summer.  I haven't grown tired of it yet! Except for the music - James Horner needs a new job than taking from his own musical scores (Compare ""Willow"" to ""Project X"")",NEUTRAL
/profiles/0xpImWuAjfZmFnGIpKH6mI4xie1,"I will always love Willow. Warwick Davies finally gets a lead role! woohoo!
Some scenes are truly disturbing, especially the bridge troll that has one of the grossest deaths ever. I remember a fat man passing out after he tried to leave the theater at that part.
The red-headed girl was very hot. I had quite the crush on her when I waws young.",NEUTRAL
/profiles/RkVuJVslYFY2Hn8u4euQRIBATAv,amazing fantasy /adventure film. light & funny in places. although lord of the rings it is not,NEUTRAL
/profiles/GPDu0auKvie8H84IwAIMAHKNFe8,"A fantasy adventure movie more suitable for kids.  It has its good moments at times.  
For a Ron Howard direction and Frank Lucas production, it was slightly dragging at some places.  The baby did the best ""acting"" in the movie.  The various expressions she gave throughout the movie ! Oh it was priceless !!  LOTR shortened into a single movie.",NEUTRAL
